mode,fold,selector,selector_type,auc,auc_gate_passed,proba_mean,proba_std,confidence_cut,confidence_allowed,precision,recall,signal_count,regime_allowed_count,regime_conf_allowed_count,trades,return_pct,win_rate,max_drawdown,sharpe,equity_final
topk_unfiltered,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5294117647058824,0.10185185185185185,187,1437,649,17.0,-11.49408067957845,41.17647058823529,-18.750177835279892,,221.26479830105387
topk_regime_filtered,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5420560747663551,0.059670781893004114,107,1437,649,11.0,-0.1291074886417391,54.54545454545454,-12.411391132286475,,249.67723127839565
topk_regime_confidence_filtered,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4583333333333333,0.02263374485596708,48,1437,649,6.0,-1.3315988374804761,50.0,-7.340313673705856,,246.6710029062988
topk_unfiltered_auc_gated,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_filtered_auc_gated,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_confidence_filtered_auc_gated,5,0.075,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_unfiltered,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.508,0.13065843621399176,250,1437,649,22.0,-11.572790715398549,45.45454545454545,-18.822838049498948,,221.06802321150363
topk_regime_filtered,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5594405594405595,0.0823045267489712,143,1437,649,12.0,-8.09236801387974,41.66666666666667,-15.31075554324569,,229.76907996530065
topk_regime_confidence_filtered,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4375,0.02880658436213992,64,1437,649,8.0,-7.0136636043205955,37.5,-11.956851837256233,,232.4658409891985
topk_unfiltered_auc_gated,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_filtered_auc_gated,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_confidence_filtered_auc_gated,5,0.1,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_unfiltered,5,0.15,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.44533333333333336,0.17181069958847736,375,1437,649,23.0,-12.897123369418658,43.47826086956522,-20.03829081508822,,217.75719157645335
topk_regime_filtered,5,0.15,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4883720930232558,0.10802469135802469,215,1437,649,14.0,-13.23266944223907,35.714285714285715,-20.047052600653103,,216.91832639440233
topk_regime_confidence_filtered,5,0.15,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5360824742268041,0.053497942386831275,97,1437,649,11.0,5.525721319457534,63.63636363636363,-8.829554748694246,,263.81430329864384
topk_unfiltered_auc_gated,5,0.15,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
